id;user_password;user_name;role
10002100;102100;The Fancy Mart;0
10002101;102101;Charvee;0
10002102;102102;Tiara Gems;0
10002103;102103;Madhyam Art;0
10002088;102088;Kanha poshak;0
10002089;102089;SCANTIA;0
10002090;102090;Stylla;0
10002091;102091;Kittens;0
10002092;102092;Kalt;0
10002093;102093;Aimedu Toy;0
10002094;102094;Panditnmshrimali;0
10002095;102095;Kiosha;0
10002080;102080;Frazzer;0
10002081;102081;Shashvat Jewels;0
10002082;102082;VESPL;0
10002083;102083;Pakshal Premium;0
10002084;102084;Skycandle.in;0
10002085;102085;Radhesh Creation;0
10002086;102086;RED HORSE;0
10002087;102087;RAJSAHI;0
10002136;102136;Desirica;0
10002137;102137;Abqa Hydrabadi Bangle;0
10002138;102138;Comfort;0
10002139;102139;SG Creations;0
10002140;102140;Multiline Company;0
10002141;102141;Cocktail;0
10002142;102142;Aapti;0
10002143;102143;Blueberry;0
10002128;102128;Casual;0
10002129;102129;Sharani;0
10002130;102130;Prisha;0
10002131;102131;Praniti;0
10002132;102132;Nirosha;0
10002133;102133;Awari;0
10002134;102134;Amore;0
10002135;102135;Wecart;0
10002120;102120;NJ;0
10002121;102121;Mrigya;0
10002122;102122;Realx Fit;0
10002123;102123;Plus;0
10002124;102124;regular;0
10002125;102125;HKJ;0
10002126;102126;Kalaai;0
10002127;102127;Aayat;0
10002112;102112;JANKI JEWELLERS;0
10002113;102113;Prisha Collections;0
10002114;102114;Vismay Creation;0
10002115;102115;Dapinc;0
10002116;102116;Paul Chains;0
10002117;102117;Luxor;0
10002118;102118;Moonleaf;0
10002119;102119;Tradeyard Impex;0
10002168;102168;Zotalic;0
10002169;102169;DailyObjects;0
10002170;102170;Coco Bee;0
10002171;102171;Home Originals;0
10002172;102172;Jaipur Crafts;0
10002173;102173;Schick;0
10002174;102174;Fullcutdiamond;0
10002175;102175;RaSav Jewels;0
10002160;102160;Aviiq;0
10002161;102161;Jaipur Raga;0
10002162;102162;Eureka;0
10002163;102163;JOY;0
10002164;102164;Diti Jewellery;0
10002165;102165;Smile2u Retailers;0
10002166;102166;Sakshi Jewels;0
10002167;102167;Love Bright Jewelry;0
10002152;102152;Vgstore;0
10002153;102153;KolorFish;0
10002154;102154;Enthopia;0
10002155;102155;Jisha;0
10002156;102156;Advent Crafts;0
10002157;102157;Skys&Ray;0
10002158;102158;JacknJewel;0
10002159;102159;Sapatos;0
10002144;102144;University Trendz;0
10002145;102145;Fashion Fusion;0
10002146;102146;Imc Deals;0
10002147;102147;TOPQ;0
10002148;102148;Xupply;0
10002149;102149;khodal fashion;0
10002150;102150;Airwind;0
10002151;102151;fashion rudraksh;0
10001944;101944;Conair;0
10001945;101945;RX7 Superlite;0
10001946;101946;REDMOMD;0
10001947;101947;Pro biker;0
10001948;101948;Daxter;0
10001949;101949;Krasiv;0
10001950;101950;Rusk;0
10001951;101951;Esteem;0
10001936;101936;Kook N Keech Disney;0
10001937;101937;Barbar;0
10001938;101938;Fab Palace;0
10001939;101939;LAIBA;0
10001940;101940;C. O. Bigelow;0
10001941;101941;Apoxy;0
10001942;101942;Pulse Audio;0
10001943;101943;BaBylissPRO;0
10001928;101928;Small Toes;0
10001929;101929;Unique Fashion;0
10001930;101930;Ovente;0
10001931;101931;OEM;0
10001932;101932;Glamour;0
10001933;101933;Koie;0
10001934;101934;K&N;0
10001935;101935;Imagica;0
10001920;101920;ROSHNI FASHIONS;0
10001921;101921;Pakiza Design;0
10001922;101922;Design Desk;0
10001923;101923;Shamrock;0
10001924;101924;NeedyBee;0
10001925;101925;Seals;0
10001926;101926;LUXANTRA;0
10001927;101927;Galexy Fashion;0
10001976;101976;Campap;0
10001977;101977;Bling;0
10001978;101978;Home Creations;0
10001979;101979;Handloomhub;0
10001980;101980;Fabutex;0
10001981;101981;ATC;0
10001982;101982;The Intellect Bazaar;0
10001983;101983;APS;0
10001968;101968;Marvel;0
10001969;101969;American Diamond;0
10001970;101970;Creative Width Decor;0
10001971;101971;Fresh From Loom;0
10001972;101972;Handloom Hut;0
10001973;101973;Syska Led Lights;0
10001974;101974;Chota Bheem;0
10001975;101975;Rhythem Listers;0
10001960;101960;Robotel;0
10001961;101961;HNK;0
10001962;101962;Sutra Beauty;0
10001963;101963;KLOCX;0
10001964;101964;Archi Collection;0
10001965;101965;NIKsales;0
10001966;101966;HomeeHub;0
10001967;101967;Akshyavat;0
10001952;101952;Salon Tech;0
10001953;101953;Sai Senorita;0
10001954;101954;Merchant eshop;0
10001955;101955;xpert;0
10001956;101956;Varmora;0
10001957;101957;Le Angelique;0
10001958;101958;Creez;0
10001959;101959;INEXT;0
10002008;102008;Sunita Fashion;0
10002009;102009;Galaxy Decorations;0
10002010;102010;Aarya 24kt;0
10002011;102011;Rajasthani emporium;0
10002012;102012;Bless;0
10002013;102013;Welhouse;0
10002014;102014;Karukraft;0
10002015;102015;Designwallas;0
10002000;102000;Classmate;0
10002001;102001;Daycraft;0
10002002;102002;Swarnim Jewellers;0
10002003;102003;Durian;0
10002004;102004;Divine Gifts & Artificial Jewellery;0
10002005;102005;Sony;0
10002006;102006;Elan;0
10002007;102007;ARRA;0
10001992;101992;umda;0
10001993;101993;Instapower;0
10001994;101994;Store Indya;0
10001995;101995;Classique Designer Jewellery;0
10001996;101996;Filofax;0
10001997;101997;IFROGZ;0
10001998;101998;Iwonder;0
10001999;101999;Philips;0
10001984;101984;Tradon;0
10001985;101985;BornBabyKids;0
10001986;101986;Treasure Trunk;0
10001987;101987;Piedpaper;0
10001988;101988;Vatsalya Creation;0
10001989;101989;Matrikas;0
10001990;101990;Raghav India;0
10001991;101991;Send Rakhis to India;0
10002040;102040;JLRS;0
10002041;102041;AsiaCraft;0
10002042;102042;Ocean Free;0
10002043;102043;Amour;0
10002044;102044;Xtreme;0
10002045;102045;Creativity Centre;0
10002046;102046;HomeTown;0
10002047;102047;Furnstyl;0
10002032;102032;Global Ganesha;0
10002033;102033;Blush Collections;0
10002034;102034;Minda Black Current;0
10002035;102035;Beora;0
10002036;102036;Bharat;0
10002037;102037;Camelion;0
10002038;102038;Simoco;0
10002039;102039;Neyth;0
10002024;102024;Rainz Gold;0
10002025;102025;Mama & Bebe;0
10002026;102026;VRCT;0
10002027;102027;Fastway;0
10002028;102028;BabyBucket;0
10002029;102029;Being Women;0
10002030;102030;Anshul Fashion;0
10002031;102031;Utsavi;0
10002016;102016;Type R;0
10002017;102017;SthriElite;0
10002018;102018;IPP;0
10002019;102019;Furhome;0
10002020;102020;Easy4buy;0
10002021;102021;Elkoha;0
10002022;102022;Ornate;0
10002023;102023;Shrikant Traders;0
10002328;102328;Sassoon;0
10002329;102329;Mark Home;0
10002330;102330;Mintha;0
10002331;102331;NEVI;0
10002332;102332;Deben & Hill;0
10002333;102333;Shree Bhawani Art Jewellery;0
10002334;102334;Maayin;0
10002335;102335;Abhooshan;0
10002320;102320;EZ Life;0
10002321;102321;Total Care;0
10002322;102322;FliFit;0
10002323;102323;Karpine;0
10002324;102324;Chevron;0
10002325;102325;Ortel;0
10002326;102326;Casotec;0
10002327;102327;Love Baby;0
10002312;102312;Carter'S;0
10002313;102313;My NewBorn;0
10002314;102314;OnlinePearlShop;0
10002315;102315;Scratchgard;0
10002316;102316;Nillkin;0
10002317;102317;Digital Marketing;0
10002318;102318;Gadgetshieldz;0
10002319;102319;Krishna Pearls & Jewellers;0
10002304;102304;Silver Prince;0
10002305;102305;SP Jewellery;0
10002306;102306;Peora;0
10002307;102307;Scrunchh;0
10002308;102308;Eclat;0
10002309;102309;Fashion Centre;0
10002310;102310;Offspring;0
10002311;102311;Ireeya;0
10002360;102360;Forever Carat;0
10002361;102361;Planet;0
10002362;102362;Heena Jewellery;0
10002363;102363;Standard Fit;0
10002364;102364;Treta;0
10002365;102365;JewelFox;0
10002366;102366;BLM;0
10002367;102367;BESTSUIT;0
10002352;102352;PrixCracker;0
10002353;102353;Vmax;0
10002354;102354;Surat Diamonds;0
10002355;102355;Techno TrendZ;0
10002356;102356;Magnifico;0
10002357;102357;Raydenhy;0
10002358;102358;Clara;0
10002359;102359;Sparkling Drop;0
10002344;102344;Young & Forever;0
10002345;102345;Suvarnadeep;0
10002346;102346;k~style;0
10002347;102347;Xenio;0
10002348;102348;Neutron;0
10002349;102349;Molife;0
10002350;102350;Devina Jewels;0
10002351;102351;Yuuup;0
10002336;102336;Saga;0
10002337;102337;Pilot;0
10002338;102338;Payalwala;0
10002339;102339;Swiss Charger;0
10002340;102340;Remax;0
10002341;102341;Avantree;0
10002342;102342;Ratnakar;0
10002343;102343;Uniball;0
10002392;102392;ATV;0
10002393;102393;iwill;0
10002394;102394;Shoe Day;0
10002395;102395;SayItLoud;0
10002396;102396;MINDITDADDY;0
10002397;102397;Creative Textiles;0
10002398;102398;LGC;0
10002399;102399;Scrap Wood Birdhouse;0
10002384;102384;Krishna Carpets;0
10002385;102385;Sea Shell;0
10002386;102386;Shopgalore;0
10002387;102387;Shop24decor;0
10002388;102388;Shiv Shankar Handloom;0
10002389;102389;Trendy Home;0
10002390;102390;KazamaKraft;0
10002391;102391;D-ROCK;0
10002376;102376;Jbn Creation;0
10002377;102377;Kishore Dresses;0
10002378;102378;Kabeer;0
10002379;102379;FTCBazar;0
10002380;102380;Jeet;0
10002381;102381;NIPPY;0
10002382;102382;RoyalOak;0
10002383;102383;SMART DENIM;0
10002368;102368;Svype;0
10002369;102369;zaidis;0
10002370;102370;Gee Power;0
10002371;102371;Kamakshi Krafts;0
10002372;102372;TOMAFO;0
10002373;102373;RKDEAL;0
10002374;102374;Babytintin;0
10002375;102375;Nautica;0
10002424;102424;QP360;0
10002425;102425;Rolson;0
10002426;102426;Himtek;0
10002427;102427;Orcel;0
10002428;102428;Sitech;0
10002429;102429;KLIQVIK;0
10002430;102430;ShopFloor.XYZ;0
10002431;102431;Techone+;0
10002416;102416;Iconnect World;0
10002417;102417;Stuffcool;0
10002418;102418;Crystle;0
10002419;102419;Speed;0
10002420;102420;Orico;0
10002421;102421;Bigkik;0
10002422;102422;Tapawire;0
10002423;102423;Amaze Fashion;0
10002408;102408;Bow! Wow!!;0
10002409;102409;Flyfilms;0
10002410;102410;Jerry's;0
10002411;102411;Petshop7;0
10002412;102412;Pink & Blue;0
10002413;102413;Spe;0
10002414;102414;Tyfy;0
10002415;102415;Wall1ders;0
10002400;102400;Glossy Blue;0
10002401;102401;JJC;0
10002402;102402;Lal Pet Products;0
10002403;102403;Omax;0
10002404;102404;Pet Club51;0
10002405;102405;meSleep;0
10002406;102406;Saviour;0
10002407;102407;Red / Chocolate;0
10002200;102200;MyKid;0
10002201;102201;PG Handicrafts;0
10002202;102202;WhiteGems;0
10002203;102203;Rock;0
10002204;102204;HD Crafts;0
10002205;102205;Fashionvalley;0
10002206;102206;Airplus;0
10002207;102207;Maxel;0
10002192;102192;Ermani Export;0
10002193;102193;Fragrance Concoction;0
10002194;102194;X-Doria;0
10002195;102195;eCraftIndia;0
10002196;102196;Gunjan Diamond;0
10002197;102197;Griptek;0
10002198;102198;DFR;0
10002199;102199;Shivani Art;0
10002184;102184;Lujo;0
10002185;102185;Justanned;0
10002186;102186;Ajay;0
10002187;102187;Ratnam;0
10002188;102188;Babyliss;0
10002189;102189;Theme Jewels;0
10002190;102190;STM;0
10002191;102191;Caratcents;0
10002176;102176;MKJewellers;0
10002177;102177;Targus;0
10002178;102178;Eastman;0
10002179;102179;RajasthaniKart;0
10002180;102180;Rakam;0
10002181;102181;Golmaalshop;0
10002182;102182;Harshita;0
10002183;102183;Hoko;0
10002232;102232;Jewelshingar;0
10002233;102233;Gift Studios;0
10002234;102234;Agaro;0
10002235;102235;Dicapac;0
10002236;102236;Sheetal Jewellery;0
10002237;102237;Craft Store India;0
10002238;102238;The Fine World;0
10002239;102239;Bajaj;0
10002224;102224;Rasianve;0
10002225;102225;Demira Jewels;0
10002226;102226;JLT;0
10002227;102227;Amazing India;0
10002228;102228;Flazee Home Trends;0
10002229;102229;HoA;0
10002230;102230;H-Cart;0
10002231;102231;SnowFox;0
10002216;102216;Pompom Sweethearts;0
10002217;102217;Unique Designes;0
10002218;102218;X Doria;0
10002219;102219;Pretty Women;0
10002220;102220;Riddhi Impex;0
10002221;102221;Abhushan;0
10002222;102222;Caratify;0
10002223;102223;Jss Exports;0
10002208;102208;Story @ Home;0
10002209;102209;Aaditri28;0
10002210;102210;Ahha;0
10002211;102211;HOKO;0
10002212;102212;FIFA;0
10002213;102213;Eventz Gifts;0
10002214;102214;Remington;0
10002215;102215;Bid4desire;0
10002264;102264;ULTRAVISION;0
10002265;102265;brass gift center;0
10002266;102266;VINSON LONDON;0
10002267;102267;ABEEZ;0
10002268;102268;ColorPlus;0
10002269;102269;Aagam;0
10002270;102270;Spictex;0
10002271;102271;Footshez;0
10002256;102256;Canon;0
10002257;102257;AntiqueShop;0
10002258;102258;GALLOWAY;0
10002259;102259;Dremel;0
10002260;102260;Britex;0
10002261;102261;StyloFashionGarments;0
10002262;102262;GINI & JONY;0
10002263;102263;Triveni;0
10002248;102248;MSL;0
10002249;102249;Texlon;0
10002250;102250;AYESHA;0
10002251;102251;Sakhi Styles;0
10002252;102252;Shadowfax;0
10002253;102253;Nino Bambino;0
10002254;102254;King George V;0
10002255;102255;Zobello;0
10002240;102240;JEWEL FUEL;0
10002241;102241;Cottage;0
10002242;102242;MSC;0
10002243;102243;kamyaart;0
10002244;102244;BagsHub;0
10002245;102245;ALIFS;0
10002246;102246;SSM;0
10002247;102247;LefJord;0
10002296;102296;Rajasthan Crafts;0
10002297;102297;Earth Ro System;0
10002298;102298;GRJ India;0
10002299;102299;Babysid Collection;0
10002300;102300;Tuktuk;0
10002301;102301;Onlinemaniya;0
10002302;102302;Buy Clues;0
10002303;102303;Rajlaxmi;0
10002288;102288;Pearl Paradise;0
10002289;102289;The V Collection;0
10002290;102290;Stanley;0
10002291;102291;Slim fit;0
10002292;102292;Tsquare;0
10002293;102293;R18Jewels-Fashion&U;0
10002294;102294;Pearlz Ocean;0
10002295;102295;Fida;0
10002280;102280;1OAK;0
10002281;102281;Cotson;0
10002282;102282;Pavvoin;0
10002283;102283;KRAZY KATZ;0
10002284;102284;diwine jewels;0
10002285;102285;Joyra;0
10002286;102286;Ethiic;0
10002287;102287;SKOOKIE;0
10002272;102272;BAAJ;0
10002273;102273;TARAMA;0
10002274;102274;Artifa;0
10002275;102275;Ethnic Regalia;0
10002276;102276;Kakori;0
10002277;102277;Lavanaya;0
10002278;102278;Udaipur Art Gallery;0
10002279;102279;Aadishwar Creations;0
10003181;123456;DriverCustomer;1
10003182;123456;DriverTrader;0
